order_id,order_datetime,promised_datetime,shipped_datetime,delivered_datetime,center_id,sku_category,customer_region,delivery_type,customer_type,item_count,order_amount,picking_minutes,packing_minutes,shipping_distance_km,courier_partner,return_flag,damage_flag
OD101690,2026-02-26 13:00:00,2026-02-27 13:00:00,2026-02-26 13:56:24,2026-02-27 05:47:53,FC05,생활용품,수도권,로켓배송,일반,4,39200.0,33.2,23.2,47.7,PartnerA,0,0
OD100541,2026-01-12 11:37:00,2026-01-13 11:37:00,2026-01-12 12:15:18,2026-01-13 04:22:52,FC01,패션,수도권,로켓배송,와우회원,4,77900.0,23.2,15.1,38.0,PartnerC,1,0
OD103865,2026-02-04 17:59:00,2026-02-05 17:59:00,2026-02-04 19:10:18,2026-02-05 09:30:17,FC03,생활용품,충청권,로켓배송,일반,2,67900.0,62.9,8.4,77.2,CLS,0,0
OD104699,2026-04-08 06:56:00,2026-04-10 06:56:00,2026-04-08 08:05:12,2026-04-09 18:10:11,FC02,도서,호남권,일반배송,일반,5,34400.0,34.3,34.9,136.2,CLS,0,0
OD103086,2026-01-07 16:20:00,2026-01-08 16:20:00,2026-01-07 16:59:06,2026-01-08 11:12:08, FC01 ,식품,영남권,로켓배송,일반,4,15100.0,28.0,11.1,130.7,CLS,0,0
OD105015,2026-04-05 05:38:00,2026-04-05 17:38:00,2026-04-05 06:03:54,2026-04-05 19:54:26,FC02,도서,충청권,새벽배송,와우회원,1,22900.0,15.0,10.9,141.7,CLS,0,0
OD102148,2026-03-07 06:25:00,2026-03-08 06:25:00,2026-03-07 07:57:36,2026-03-08 02:10:27,FC02,식품,영남권,로켓배송,일반,5,42400.0,71.3,21.3,132.5,CLS,0,0
OD101207,2026-03-31 19:05:00,2026-04-01 19:05:00,2026-03-31 19:40:36,2026-04-01 09:54:23,FC02,beauty,수도권,로켓배송,와우회원,4,48800.0,28.1,7.5,56.7,CLS,0,0
OD103008,2026-02-10 09:20:00,2026-02-10 21:20:00,2026-02-10 10:07:24,2026-02-10 20:43:06,FC01,생활용품,호남권,새벽배송,일반,6,45900.0,32.3,15.1,155.4,CLS,0,0
OD100404,2026-03-15 07:43:00,2026-03-16 07:43:00,2026-03-15 08:39:36,2026-03-16 04:50:31,FC03,생활용품,호남권,로켓배송,일반,3,70700.0,24.5,32.1,108.2,PartnerA,0,0
OD104939,2026-04-26 11:08:00,2026-04-27 11:08:00,2026-04-26 12:17:00,2026-04-27 06:05:03,FC03,식품,수도권,로켓배송,와우회원,1,23300.0,21.0,48.0,148.4,CLS,0,0
OD100506,2026-01-26 17:16:00,2026-01-27 05:16:00,2026-01-26 17:41:54,2026-01-27 05:44:24,FC02,전자기기,영남권,새벽배송,와우회원,2,169500.0,11.0,14.9,132.2,CLS,0,0
OD102480,2026-04-20 12:15:00,2026-04-21 12:15:00,2026-04-20 12:53:36,2026-04-21 04:18:57,FC01,패션,수도권,로켓배송,와우회원,5,146200.0,19.5,19.1,30.2,PartnerA,0,0
OD100121,2026-02-19 23:55:00,2026-02-20 23:55:00,2026-02-20 00:34:30,2026-02-20 21:58:53,FC01,도서,영남권,로켓배송,와우회원,3,48300.0,20.4,19.1,167.2,CLS,0,0
OD104347,2026-01-12 18:03:00,2026-01-13 18:03:00,2026-01-12 19:16:00,2026-01-13 12:57:08,FC05,도서,강원권,로켓배송,와우회원,3,44300.0,54.2,18.8,152.4,CLS,0,0
OD102756,2026-04-21 09:37:00,2026-04-22 09:37:00,2026-04-21 10:24:18,2026-04-22 06:56:50,FC03,식품,수도권,로켓배송,와우회원,5,23700.0,39.1,8.2,108.4,PartnerA,0,0
OD102184,2026-02-24 14:12:00,2026-02-25 14:12:00,2026-02-24 15:02:30,2026-02-25 12:27:29,FC03,반려동물,수도권,로켓배송,일반,1,33100.0,31.7,18.8,93.4,CLS,0,0
OD101634,2026-01-30 05:22:00,2026-01-31 05:22:00,2026-01-30 05:56:24,2026-01-30 21:46:23,FC01,식품,수도권,로켓배송,기업,2,134400.0,26.7,7.7,90.8,CLS,1,0
OD101365,2026-01-30 13:18:00,2026-02-01 13:18:00,2026-01-30 14:09:12,2026-01-31 21:25:18,FC02,전자기기,수도권,일반배송,와우회원,2,63100.0,13.7,37.5,152.0,CLS,0,0
OD102801,2026-01-04 09:21:00,2026-01-05 09:21:00,2026-01-04 10:12:18,2026-01-05 07:57:42,FC02,생활용품,제주권,로켓배송,일반,3,39500.0,15.7,35.6,283.5,CLS,0,0
OD103929,2026-03-26 14:55:00,2026-03-28 14:55:00,2026-03-26 15:42:54,2026-03-28 03:54:39,FC04,도서,제주권,일반배송,와우회원,6,49000.0,22.4,25.5,241.8,PartnerA,0,0
OD100689,2026-04-15 18:31:00,2026-04-16 18:31:00,2026-04-15 18:55:00,2026-04-16 13:07:20,FC02, 뷰티 ,수도권,로켓배송,일반,3,26200.0,18.3,5.7,112.2,PartnerA,0,0
OD104461,2026-01-31 18:38:00,2026-02-02 18:38:00,2026-01-31 19:04:54,2026-02-02 00:47:55,FC02,생활용품,수도권,일반배송,와우회원,3,61600.0,18.3,8.6,44.1,CLS,0,0
OD100564,2026-04-03 15:09:00,2026-04-05 15:09:00,2026-04-03 15:57:36,2026-04-05 01:21:30,FC04,도서,호남권,일반배송,일반,3,27400.0,24.4,24.2,176.7,CLS,0,0
OD102935,2026-03-08 21:25:00,2026-03-10 21:25:00,2026-03-08 21:50:00,2026-03-10 06:01:21,FC01,반려동물,제주권,일반배송,와우회원,3,103200.0,13.3,11.7,311.7,CLS,0,1
OD103124,2026-04-15 07:36:00,2026-04-17 07:36:00,2026-04-15 07:56:12,2026-04-16 15:56:34,FC01,도서,수도권,일반배송,와우회원,2,43900.0,14.8,5.4,67.8,PartnerB,0,0
OD100255,2026-03-14 20:28:00,2026-03-15 20:28:00,2026-03-14 20:57:18,2026-03-15 10:05:40,FC05,생활용품,수도권,로켓배송,일반,3,20800.0,10.5,18.8,27.3,PartnerC,0,0
OD103710,2026-03-26 13:05:00,2026-03-27 13:05:00,2026-03-26 13:46:18,2026-03-27 07:53:15,FC01,생활용품,호남권,로켓배송,와우회원,5,62600.0,30.0,11.3,215.1,CLS,0,0
OD104434,2026-01-03 20:48:00,2026-01-04 08:48:00,2026-01-03 21:18:18,2026-01-04 14:10:31,FC02,전자기기,제주권,새벽배송,일반,2,68300.0,15.3,15.0,255.0,CLS,0,0
OD104869,2026-02-25 16:53:00,2026-02-26 04:53:00,2026-02-25 17:25:42,2026-02-26 04:13:23,FC01,생활용품,영남권,새벽배송,와우회원,3,60900.0,20.1,12.6,124.7,CLS,0,0
OD104493,2026-01-13 10:11:00,2026-01-14 10:11:00,2026-01-13 10:30:36,2026-01-14 09:46:29,FC03,식품,제주권,로켓배송,기업,4,55200.0,14.1,5.5,268.0,PartnerB,0,0
OD101023,2026-04-08 21:07:00,2026-04-09 21:07:00,2026-04-08 22:09:00,2026-04-09 16:23:32,FC04,생활용품,수도권,로켓배송,기업,3,186000.0,42.4,19.6,92.8,PartnerA,0,0
OD101879,2026-01-08 19:52:00,2026-01-09 19:52:00,2026-01-08 20:39:06,2026-01-09 15:09:01,FC05,생활용품,영남권,로켓배송,일반,4,40400.0,31.9,15.2,219.4,CLS,0,0
OD102688,2026-03-23 20:23:00,2026-03-24 20:23:00,2026-03-23 21:34:54,2026-03-24 16:13:30,FC05,패션,호남권,로켓배송,와우회원,2,147400.0,54.0,17.9,140.2,CLS,0,0
OD103531,2026-02-20 12:21:00,2026-02-21 12:21:00,2026-02-20 12:53:18,2026-02-21 10:22:44,FC01,식품,영남권,로켓배송,일반,1,16800.0,28.7,3.6,218.7,PartnerA,0,0
OD104097,2026-01-31 11:44:00,2026-02-01 11:44:00,2026-01-31 12:38:36,2026-02-01 08:42:20,FC04,식품,영남권,로켓배송,와우회원,7,50400.0,38.4,16.2,136.0,CLS,0,0
OD100707,2026-01-02 13:03:00,2026-01-03 13:03:00,2026-01-02 13:54:48,2026-01-03 08:58:21,FC01,패션,강원권,로켓배송,일반,5,275500.0,40.8,11.0,164.4,CLS,0,0
OD101052,2026-01-03 14:12:00,2026-01-05 14:12:00,2026-01-03 14:44:00,2026-01-04 23:51:17,FC02,식품,강원권,일반배송,와우회원,4,16800.0,21.9,10.1,216.1,PartnerB,0,0
OD103366,2026-02-21 14:16:00,2026-02-22 14:16:00,2026-02-21 14:48:54,2026-02-22 10:06:40,FC04,생활용품,호남권,로켓배송,일반,3,43400.0,20.7,12.2,168.4,CLS,0,0
OD102705,2026-04-15 08:25:00,2026-04-16 08:25:00,2026-04-15 08:50:00,2026-04-16 04:13:14,FC02,생활용품,영남권,로켓배송,일반,4,166000.0,18.4,6.6,123.6,CLS,0,0
OD104096,2026-02-08 09:22:00,2026-02-08 21:22:00,2026-02-08 09:52:42,2026-02-09 00:05:36,FC02,생활용품,영남권,새벽배송,일반,3,13600.0,22.3,8.4,150.3,CLS,1,0
OD100071,2026-04-09 18:07:00,2026-04-10 06:07:00,2026-04-09 18:30:42,2026-04-10 03:47:02,FC01,패션,수도권,새벽배송,기업,4,488800.0,16.6,7.1,54.1,CLS,0,0
OD100912,2026-03-09 22:20:00,2026-03-10 10:20:00,2026-03-09 23:06:12,2026-03-10 13:04:28,FC03,생활용품,호남권,새벽배송,기업,2,67000.0,33.2,13.0,158.3,CLS,0,0
OD100961,2026-03-02 15:04:00,2026-03-04 15:04:00,2026-03-02 15:35:36,2026-03-04 04:02:25,FC05,뷰티,호남권,일반배송,일반,4,90300.0,14.0,17.6,266.1,CLS,0,0
OD104981,2026-03-13 12:31:00,2026-03-14 12:31:00,2026-03-13 13:41:36,2026-03-14 04:43:23,FC01,전자기기,수도권,로켓배송,와우회원,2,364100.0,60.3,10.3,104.7,PartnerA,0,0
OD100634,2026-03-26 17:57:00,2026-03-27 05:57:00,2026-03-26 18:30:24,2026-03-27 07:05:57,FC01,반려동물,호남권,새벽배송,와우회원,2,140600.0,26.9,6.5,122.8,PartnerA,0,0
OD100696,2026-04-03 12:22:00,2026-04-04 00:22:00,2026-04-03 13:04:36,2026-04-04 01:15:59,FC02,패션,영남권,새벽배송,와우회원,2,41300.0,28.8,13.8,174.1,CLS,0,0
OD104425,2026-03-06 21:50:00,2026-03-07 21:50:00,2026-03-06 22:59:54,2026-03-07 15:09:48,FC04,식품,강원권,로켓배송,일반,7,84300.0,51.3,18.6,131.3,CLS,0,0
OD100574,2026-04-04 16:03:00,2026-04-06 16:03:00,2026-04-04 16:50:30,2026-04-06 00:46:43,FC02,식품,충청권,일반배송,일반,7,63700.0,26.6,20.9,135.9,PartnerC,0,0
OD100720,2026-03-18 07:40:00,2026-03-20 07:40:00,2026-03-18 08:14:18,2026-03-19 13:03:14,FC01,생활용품,수도권,일반배송,와우회원,2,79800.0,21.7,12.6,51.3,CLS,0,0
OD104539,2026-03-19 10:58:00,2026-03-19 22:58:00,2026-03-19 11:58:30,2026-03-20 01:18:54,FC02,뷰티,영남권,새벽배송,일반,1,missing,33.1,27.4,130.0,CLS,0,0
OD100261,2026-01-10 20:14:00,2026-01-11 08:14:00,2026-01-10 21:40:36,2026-01-11 11:34:56,fc05,뷰티,수도권,새벽배송,와우회원,4,129600.0,73.2,13.4,123.1,CLS,0,0
OD102450,2026-02-21 02:05:00,2026-02-22 02:05:00,2026-02-21 02:47:24,2026-02-21 23:18:04,FC04,생활용품,호남권,로켓배송,기업,4,168900.0,20.4,22.0,129.1,CLS,0,0
OD101412,2026-04-22 20:43:00,2026-04-23 20:43:00,2026-04-22 21:20:30,2026-04-23 13:53:24,FC01,반려동물,수도권,로켓배송,일반,5,28400.0,26.7,10.8,59.6,CLS,0,0
OD102674,2026-04-30 04:55:00,2026-04-30 16:55:00,2026-04-30 06:12:18,2026-05-01 02:00:33,FC03,생활용품,제주권,새벽배송,일반,1,36400.0,64.1,13.2,351.2,CLS,0,0
OD104315,2026-04-20 18:27:00,2026-04-21 18:27:00,2026-04-20 18:50:00,2026-04-21 09:13:45,FC02,패션,영남권,로켓배송,와우회원,1,23500.0,8.0,15.0,139.8,CLS,0,0
OD101283,2026-03-17 00:07:00,2026-03-18 00:07:00,2026-03-17 00:38:00,2026-03-17 22:22:49,FC01,식품,충청권,로켓배송,일반,4,56800.0,18.2,12.8,211.3,CLS,1,0
OD101098,2026-04-11 11:05:00,2026-04-12 11:05:00,2026-04-11 11:56:54,2026-04-12 08:02:42,FC03,패션,강원권,로켓배송,일반,2,105300.0,21.6,30.3,166.8,PartnerC,0,0
OD101140,2026-04-29 19:50:00,2026-04-30 19:50:00,2026-04-29 20:21:48,2026-04-30 11:53:24,FC02,생활용품,수도권,로켓배송,일반,3,39900.0,24.7,7.1,36.5,PartnerA,0,0
OD102585,2026-04-13 10:39:00,2026-04-14 10:39:00,2026-04-13 11:35:06,2026-04-14 05:28:02,FC03,생활용품,영남권,로켓배송,일반,4,40100.0,39.6,16.5,165.5,CLS,0,0
OD103799,2026-02-19 20:05:00,2026-02-20 08:05:00,2026-02-19 21:05:06,2026-02-20 08:54:07,FC02,생활용품,수도권,새벽배송,일반,6,80400.0,29.0,31.1,74.9,PartnerA,0,0
OD101989,2026-03-16 09:31:00,2026-03-17 09:31:00,2026-03-16 09:55:48,2026-03-17 06:19:22,FC03,뷰티,수도권,로켓배송,일반,1,25600.0,9.3,15.5,113.0,PartnerB,0,0
OD103414,2026-02-20 12:13:00,2026-02-21 00:13:00,2026-02-20 12:51:12,2026-02-21 03:21:15,FC01,도서,영남권,새벽배송,일반,3,30000.0,14.5,23.7,162.9,CLS,1,0
OD105123,2026-02-16 10:16:00,2026-02-16 22:16:00,2026-02-16 10:47:30,2026-02-16 22:37:31,FC01,식품,충청권,새벽배송,와우회원,1,16200.0,25.0,6.5,145.7,CLS,0,0
OD100393,2026-04-19 16:27:00,2026-04-21 16:27:00,2026-04-19 17:11:48,2026-04-21 03:53:32,FC02,뷰티,수도권,일반배송,와우회원,3,67300.0,36.8,8.0,67.9,CLS,0,0
OD100849,2026-01-01 07:26:00,2026-01-02 07:26:00,2026-01-01 08:41:42,2026-01-02 05:14:45,FC02,생활용품,수도권,로켓배송,와우회원,3,40700.0,29.5,46.2,118.6,CLS,0,0
OD100950,2026-03-25 18:57:00,2026-03-26 18:57:00,2026-03-25 19:25:36,2026-03-26 10:56:51,FC04,반려동물,영남권,로켓배송,와우회원,3,59900.0,16.2,12.4,125.1,CLS,0,0
OD104037,2026-03-18 15:41:00,2026-03-20 15:41:00,2026-03-18 16:26:18,2026-03-20 01:12:05,FC02,생활용품,호남권,일반배송,일반,2,58300.0,42.1,3.2,149.8,CLS,0,0
OD100893,2026-03-01 12:59:00,2026-03-02 12:59:00,2026-03-01 13:33:42,2026-03-02 10:27:47,FC03,생활용품,영남권,로켓배송,일반,4,62400.0,27.1,7.6,211.9,CLS,0,0
OD101682,2026-04-06 19:00:00,2026-04-07 19:00:00,2026-04-06 19:42:06,2026-04-07 10:22:50,FC02,생활용품,수도권,로켓배송,와우회원,3,64500.0,37.9,4.2,31.8,PartnerA,0,0
OD100900,2026-03-05 08:40:00,2026-03-06 08:40:00,2026-03-05 09:59:06,2026-03-06 04:06:46, FC02 ,전자기기,충청권,로켓배송,일반,1,49600.0,61.3,17.8,125.1,CLS,0,0
OD100284,2026-01-01 21:09:00,2026-01-03 21:09:00,2026-01-01 22:07:06,2026-01-03 03:47:44,FC03,반려동물,수도권,일반배송,일반,6,36700.0,16.6,41.5,90.5,PartnerA,0,0
OD104998,2026-04-17 17:08:00,2026-04-18 17:08:00,2026-04-17 18:37:06,2026-04-18 11:04:39,FC03,반려동물,영남권,로켓배송,일반,2,62200.0,67.1,22.0,160.1,CLS,0,0
OD101264,2026-02-18 11:01:00,2026-02-19 11:01:00,2026-02-18 11:56:54,2026-02-19 07:56:31,FC02,식품,수도권,로켓배송,일반,2,18000.0,43.1,12.8,53.4,CLS,0,0
OD103627,2026-02-19 10:54:00,2026-02-19 22:54:00,2026-02-19 11:28:54,2026-02-19 20:19:33,FC05,패션,수도권,새벽배송,일반,3,77600.0,23.3,11.6,53.3,CLS,0,0
OD100677,2026-01-11 15:27:00,2026-01-12 15:27:00,2026-01-11 16:01:54,2026-01-12 09:06:12,FC02,전자기기,호남권,로켓배송,와우회원,4,125800.0,18.5,16.4,140.6,PartnerA,0,0
OD100457,2026-02-11 17:42:00,2026-02-12 17:42:00,2026-02-11 18:21:00,2026-02-12 14:59:47,FC04,패션,충청권,로켓배송,일반,4,74500.0,23.2,15.8,102.8,PartnerA,0,0
OD100669,2026-04-17 08:41:00,2026-04-18 08:41:00,2026-04-17 09:20:24,2026-04-18 04:40:21,FC02,생활용품,수도권,로켓배송,일반,3,24400.0,13.0,26.4,87.6,PartnerB,0,0
OD101603,2026-01-04 17:23:00,2026-01-05 17:23:00,2026-01-04 17:56:18,2026-01-05 13:23:13,FC01,반려동물,영남권,로켓배송,일반,6,36000.0,21.1,12.2,142.0,CLS,0,0
OD100822,2026-02-14 09:38:00,2026-02-16 09:38:00,2026-02-14 10:16:54,2026-02-15 23:35:37,FC05,전자기기,제주권,일반배송,기업,2,173800.0,21.3,17.6,299.5,PartnerA,0,0
OD103894,2026-04-24 12:03:00,2026-04-25 12:03:00,2026-04-24 12:49:24,2026-04-25 04:53:20,FC04,식품,호남권,로켓배송,기업,2,116500.0,11.7,34.7,130.8,CLS,0,0
OD100323,2026-01-03 21:43:00,2026-01-04 09:43:00,2026-01-03 22:16:24,2026-01-04 11:55:40,FC01,뷰티,영남권,새벽배송,와우회원,7,72500.0,20.8,12.6,127.2,CLS,0,0
OD104376,2026-01-31 08:35:00,2026-02-01 08:35:00,2026-01-31 09:08:54,2026-02-01 01:52:55,FC02,반려동물,수도권,로켓배송,기업,2,58200.0,17.2,16.7,91.5,CLS,0,0
OD101449,2026-01-31 18:38:00,2026-02-01 18:38:00,2026-01-31 19:26:18,2026-02-01 14:43:17,FC02, 패션 ,강원권,로켓배송,일반,3,71300.0,31.2,17.1,121.7,CLS,0,0
OD103866,2026-04-23 17:20:00,2026-04-24 17:20:00,2026-04-23 17:55:42,2026-04-24 09:04:41,FC04,반려동물,호남권,로켓배송,일반,3,42000.0,13.0,22.7,180.1,CLS,0,0
OD103995,2026-04-29 00:44:00,2026-04-29 12:44:00,2026-04-29 01:24:00,2026-04-29 10:45:00,FC01,식품,수도권,새벽배송,와우회원,2,42500.0,27.5,12.5,84.5,PartnerA,0,0
OD103457,2026-03-12 09:59:00,2026-03-13 09:59:00,2026-03-12 10:47:30,2026-03-13 01:52:51,FC02,전자기기,수도권,로켓배송,일반,2,79600.0,34.8,13.7,119.0,PartnerA,0,0
OD101983,2026-01-26 09:38:00,2026-01-26 21:38:00,2026-01-26 10:43:30,2026-01-26 19:08:02,FC04,패션,수도권,새벽배송,와우회원,1,12800.0,30.0,35.5,71.7,CLS,1,0
OD100523,2026-03-06 19:30:00,2026-03-08 19:30:00,2026-03-06 20:26:54,2026-03-08 01:05:04,FC03,반려동물,수도권,일반배송,와우회원,5,135500.0,38.6,18.3,21.8,CLS,0,0
OD100584,2026-03-10 14:55:00,2026-03-11 14:55:00,2026-03-10 15:46:12,2026-03-11 08:14:27,FC01,식품,영남권,로켓배송,기업,1,27300.0,36.0,15.2,163.6,PartnerA,0,0
OD102744,2026-02-05 08:05:00,2026-02-06 08:05:00,2026-02-05 08:34:06,2026-02-06 02:42:58,FC01,식품,영남권,로켓배송,일반,5,38800.0,16.3,12.8,148.8,CLS,0,0
OD102655,2026-02-01 01:35:00,2026-02-01 13:35:00,2026-02-01 02:09:00,2026-02-01 13:24:46,FC05,생활용품,수도권,새벽배송,일반,3,63100.0,19.9,14.1,59.8,PartnerA,0,0
OD103831,2026-02-07 17:38:00,2026-02-08 17:38:00,2026-02-07 18:42:12,2026-02-08 11:25:10,FC01,생활용품,충청권,로켓배송,일반,2,34000.0,40.6,23.6,123.3,PartnerA,0,0
OD104346,2026-04-29 05:02:00,2026-04-30 05:02:00,2026-04-29 05:24:18,2026-04-29 22:35:19,FC01,식품,수도권,로켓배송,일반,3,17400.0,14.5,7.8,18.7,CLS,0,0
OD102083,2026-03-13 11:26:00,2026-03-14 11:26:00,2026-03-13 12:17:06,2026-03-14 08:58:26,FC03,식품,제주권,로켓배송,일반,4,40500.0,42.5,8.6,319.9,CLS,0,0
OD101378,2026-02-08 13:02:00,2026-02-10 13:02:00,2026-02-08 13:33:42,2026-02-09 22:45:46,FC01,생활용품,충청권,일반배송,와우회원,2,51800.0,17.9,13.8,70.6,PartnerB,0,0
OD103662,2026-03-22 13:21:00,2026-03-23 13:21:00,2026-03-22 13:52:24,2026-03-23 15:20:28,FC02,도서,호남권,로켓배송,일반,1,17600.0,12.0,19.4,119.7,CLS,1,0
OD101563,2026-03-20 09:57:00,2026-03-20 21:57:00,2026-03-20 10:49:24,2026-03-20 23:06:40, FC01 ,생활용품,수도권,새벽배송,와우회원,5,39800.0,35.3,17.1,39.3,PartnerA,0,0
OD103692,2026-02-14 16:22:00,2026-02-16 16:22:00,2026-02-14 17:25:54,2026-02-16 05:36:19, FC02 ,식품,영남권,일반배송,일반,3,47100.0,38.3,25.6,119.1,CLS,0,0
OD101374,2026-02-23 06:22:00,2026-02-24 06:22:00,2026-02-23 06:57:30,2026-02-23 22:02:05,FC01,뷰티,수도권,로켓배송,일반,3,162000.0,21.5,14.0,83.9,PartnerA,1,0
OD102309,2026-01-28 00:44:00,2026-01-28 12:44:00,2026-01-28 01:14:48,2026-01-28 14:21:24,FC02,도서,수도권,새벽배송,일반,1,16100.0,15.2,15.6,135.4,PartnerB,0,0
OD105103,2026-03-23 18:06:00,2026-03-24 06:06:00,2026-03-23 19:11:48,2026-03-24 04:28:11,FC02,식품,충청권,새벽배송,일반,5,48100.0,55.7,10.1,111.6,CLS,0,0
OD101355,2026-02-24 12:33:00,2026-02-26 12:33:00,2026-02-24 13:08:36,2026-02-25 23:07:21,FC05,뷰티,영남권,일반배송,일반,4,65300.0,27.7,7.9,136.5,CLS,1,0
OD103402,2026-03-22 17:10:00,2026-03-23 05:10:00,2026-03-22 17:40:48,2026-03-23 06:12:11,FC05,전자기기,충청권,새벽배송,일반,2,96700.0,9.9,20.9,137.4,CLS,0,0
OD104762,2026-04-25 04:19:00,2026-04-26 04:19:00,2026-04-25 05:01:06,2026-04-26 04:20:21,FC01,생활용품,호남권,로켓배송,일반,3,38100.0,27.2,14.9,190.7,CLS,0,0
OD102062,2026-04-25 11:14:00,2026-04-27 11:14:00,2026-04-25 11:49:06,2026-04-26 22:56:52,FC01,생활용품,영남권,일반배송,일반,3,74200.0,18.9,16.2,109.4,PartnerA,0,0
OD100129,2026-04-04 17:09:00,2026-04-06 17:09:00,2026-04-04 18:17:18,2026-04-06 05:08:56,FC01,생활용품,수도권,일반배송,와우회원,4,58600.0,29.0,39.3,168.1,PartnerA,0,0
OD102907,2026-01-04 05:08:00,2026-01-05 05:08:00,2026-01-04 05:39:06,2026-01-05 04:26:05,FC02,패션,제주권,로켓배송,와우회원,1,45100.0,16.7,14.4,253.8,PartnerB,0,0
OD100264,2026-01-18 18:01:00,2026-01-19 18:01:00,2026-01-18 18:56:24,2026-01-19 17:06:55,FC03,식품,영남권,로켓배송,와우회원,6,64800.0,27.8,27.6,120.6,PartnerB,0,0
OD100935,2026-03-03 22:10:00,2026-03-04 10:10:00,2026-03-03 22:40:12,2026-03-04 08:43:46,FC02,식품,수도권,새벽배송,와우회원,3,28800.0,19.9,10.3,48.3,CLS,0,0
OD102755,2026-01-25 11:14:00,2026-01-27 11:14:00,2026-01-25 11:31:12,2026-01-27 01:24:08, FC01 ,생활용품,강원권,일반배송,일반,2,74200.0,10.3,6.9,176.5,PartnerB,0,0
OD104035,2026-03-13 00:00:00,2026-03-14 00:00:00,2026-03-13 00:57:24,2026-03-13 20:14:48,FC04,전자기기,호남권,로켓배송,와우회원,1,missing,38.7,18.7,147.6,CLS,0,0
OD104063,2026-03-18 12:20:00,2026-03-19 12:20:00,2026-03-18 13:22:30,2026-03-19 04:29:34,FC04,식품,영남권,로켓배송,일반,3,27200.0,47.0,15.5,109.6,CLS,0,0
OD101135,2026-03-15 18:35:00,2026-03-16 18:35:00,2026-03-15 19:10:48,2026-03-16 11:55:46,FC01,생활용품,수도권,로켓배송,일반,1,50100.0,15.9,19.9,101.2,CLS,0,0
OD101955,2026-04-22 02:22:00,2026-04-22 14:22:00,2026-04-22 02:58:48,2026-04-22 14:43:10,FC01,식품,수도권,새벽배송,일반,4,34500.0,21.5,15.3,66.4,CLS,0,0
OD101069,2026-03-06 11:41:00,2026-03-07 11:41:00,2026-03-06 12:08:42,2026-03-07 03:15:23,FC01,생활용품,수도권,로켓배송,와우회원,4,33200.0,21.0,6.7,64.7,PartnerA,0,0
OD104100,2026-03-19 16:22:00,2026-03-20 16:22:00,2026-03-19 17:12:54,2026-03-20 12:11:47,FC05,식품,충청권,로켓배송,와우회원,4,26800.0,29.6,21.3,88.4,PartnerC,0,0
OD101976,2026-02-02 10:20:00,2026-02-04 10:20:00,2026-02-02 11:07:00,,FC05,뷰티,수도권,일반배송,와우회원,2,51600.0,35.5,11.5,49.9,CLS,0,0
OD104116,2026-03-14 07:08:00,2026-03-15 07:08:00,2026-03-14 07:26:48,2026-03-15 05:20:30,FC04,뷰티,호남권,로켓배송,기업,2,157200.0,14.5,4.3,140.9,CLS,0,0
OD104158,2026-01-06 19:05:00,2026-01-07 07:05:00,2026-01-06 19:37:00,2026-01-07 05:19:50,FC02,반려동물,수도권,새벽배송,와우회원,2,81900.0,15.1,16.9,48.9,PartnerB,0,0
OD105125,2026-03-06 14:12:00,2026-03-08 14:12:00,2026-03-06 15:08:06,2026-03-07 21:55:31,FC03,뷰티,충청권,일반배송,와우회원,2,63200.0,24.1,32.0,105.5,CLS,0,0
OD100172,2026-03-10 19:33:00,2026-03-12 19:33:00,2026-03-10 19:53:18,2026-03-12 03:56:46,FC01,패션,강원권,일반배송,일반,2,49600.0,17.2,3.1,154.8,PartnerC,0,0
OD103926,2026-01-24 19:55:00,2026-01-25 19:55:00,2026-01-24 20:26:36,2026-01-25 19:57:15,FC03,반려동물,수도권,로켓배송,일반,3,81900.0,17.7,13.9,159.1,PartnerA,0,0
OD101314,2026-04-15 20:31:00,2026-04-16 08:31:00,2026-04-15 21:22:54,2026-04-16 07:13:40,FC01,뷰티,수도권,새벽배송,일반,2,54200.0,24.1,27.8,124.1,CLS,0,0
OD103229,2026-03-06 07:57:00,2026-03-07 07:57:00,2026-03-06 08:31:06,2026-03-07 02:55:37,FC03,생활용품,영남권,로켓배송,일반,3,59300.0,17.4,16.7,229.1,PartnerB,0,0
OD101926,2026-03-14 10:59:00,2026-03-14 22:59:00,2026-03-14 11:58:42,2026-03-15 00:19:48,FC01,식품,영남권,새벽배송,기업,3,185700.0,52.8,6.9,146.8,CLS,1,0
OD100235,2026-01-23 08:44:00,2026-01-24 08:44:00,2026-01-23 09:30:42,2026-01-23 23:29:35,FC01,패션,충청권,로켓배송,일반,1,49400.0,30.7,16.0,166.9,CLS,0,0
OD100110,2026-03-26 15:23:00,2026-03-27 15:23:00,2026-03-26 15:57:54,,FC01,뷰티,호남권,로켓배송,기업,4,75500.0,16.9,18.0,123.7,CLS,0,0
OD100292,2026-03-06 16:02:00,2026-03-07 16:02:00,2026-03-06 16:53:42,2026-03-07 07:57:02,FC01,생활용품,호남권,로켓배송,일반,5,53800.0,39.6,12.1,133.4,CLS,0,0
OD100713,2026-01-05 17:15:00,2026-01-06 05:15:00,2026-01-05 17:47:54,2026-01-06 07:25:07,FC04,생활용품,수도권,새벽배송,와우회원,5,92900.0,23.7,9.2,85.4,PartnerB,0,0
