order_id,order_datetime,promised_datetime,shipped_datetime,delivered_datetime,center_id,sku_category,customer_region,delivery_type,customer_type,item_count,order_amount,picking_minutes,packing_minutes,shipping_distance_km,courier_partner,return_flag,damage_flag
OD103683,2026-02-28 18:59:00,2026-03-01 18:59:00,2026-02-28 19:37:42,2026-03-01 14:48:50,FC04,생활용품,영남권,로켓배송,와우회원,4,74300.0,22.0,16.7,158.9,PartnerB,0,0
OD101938,2026-02-19 13:13:00,2026-02-20 01:13:00,2026-02-19 13:47:00,2026-02-19 19:44:49,FC03,뷰티,수도권,새벽배송,와우회원,4,50500.0,20.8,13.2,61.5,PartnerA,0,0
OD104636,2026-02-25 12:21:00,2026-02-27 12:21:00,2026-02-25 13:02:42,2026-02-26 20:06:39,FC02,반려동물,수도권,일반배송,일반,2,23700.0,24.3,17.4,76.7,CLS,0,0
OD103759,2026-02-18 06:07:00,2026-02-19 06:07:00,2026-02-18 06:51:30,2026-02-19 01:19:17,FC02,뷰티,충청권,로켓배송,와우회원,4,55500.0,36.3,8.2,140.9,CLS,0,0
OD105194,2026-02-26 08:12:00,2026-02-27 08:12:00,2026-02-26 08:45:00,2026-02-27 01:35:42,FC02,생활용품,수도권,로켓배송,일반,2,28200.0,13.1,19.9,39.0,PartnerB,0,0
OD100676,2026-02-17 06:46:00,2026-02-19 06:46:00,2026-02-17 07:34:54,2026-02-18 15:46:02,FC04,도서,영남권,일반배송,와우회원,5,68000.0,35.5,13.4,140.2,PartnerA,0,0
OD104685,2026-02-19 05:54:00,2026-02-20 05:54:00,2026-02-19 07:46:00,2026-02-19 22:42:17,FC03,식품,호남권,로켓배송,와우회원,3,46000.0,86.6,25.4,134.4,CLS,0,0
OD102634,2026-02-27 20:33:00,2026-02-28 20:33:00,2026-02-27 21:05:12,2026-02-28 09:51:55,FC01,생활용품,수도권,로켓배송,일반,4,47900.0,16.6,15.6,42.8,CLS,0,0
OD104212,2026-02-22 08:20:00,2026-02-23 08:20:00,2026-02-22 09:07:24,2026-02-23 03:50:17,FC01,생활용품,제주권,로켓배송,와우회원,5,"₩25,700",21.3,26.1,259.6,PartnerB,0,0
OD101192,2026-02-22 19:10:00,2026-02-23 07:10:00,2026-02-22 19:35:30,2026-02-23 07:30:34,FC05,패션,수도권,새벽배송,일반,3,39800.0,16.8,8.7,41.0,PartnerA,0,0
OD102019,2026-02-27 12:31:00,2026-02-28 12:31:00,2026-02-27 13:13:24,2026-02-28 09:44:39,FC05,식품,영남권,로켓배송,일반,4,18300.0,32.8,9.6,214.4,CLS,0,0
OD101319,2026-02-27 17:00:00,2026-02-28 17:00:00,2026-02-27 17:44:24,2026-02-28 14:10:15,FC03,생활용품,강원권,로켓배송,기업,6,137400.0,27.8,16.6,319.2,CLS,0,0
OD101623,2026-02-18 10:42:00,2026-02-19 10:42:00,2026-02-18 11:14:36,2026-02-19 02:48:03,FC03,식품,수도권,로켓배송,일반,4,38800.0,23.8,8.8,32.5,PartnerB,0,0
OD102797,2026-02-03 19:41:00,2026-02-04 19:41:00,2026-02-03 20:15:42,2026-02-04 09:42:40,FC01,식품,영남권,로켓배송,일반,5,19700.0,17.7,17.0,132.4,CLS,1,0
OD102217,2026-02-19 04:21:00,2026-02-19 16:21:00,2026-02-19 05:25:48,2026-02-19 18:37:00,FC01,생활용품,영남권,새벽배송,와우회원,3,95400.0,38.1,26.7,150.8,CLS,0,0
OD103184,2026-02-17 08:21:00,2026-02-18 08:21:00,2026-02-17 08:51:24,2026-02-18 00:53:55,FC04,생활용품,수도권,로켓배송,일반,2,69000.0,25.8,4.6,79.4,PartnerA,0,1
OD101281,2026-02-18 19:28:00,2026-02-19 07:28:00,2026-02-18 20:26:30,2026-02-19 07:32:09,FC02,생활용품,영남권,새벽배송,일반,3,67800.0,27.7,30.8,107.1,CLS,0,0
OD103686,2026-02-10 03:50:00,2026-02-11 03:50:00,2026-02-10 04:53:48,2026-02-10 20:06:34,FC03, 전자기기 ,수도권,로켓배송,일반,5,261200.0,49.9,13.9,55.1,PartnerA,0,0
OD101094,2026-02-28 16:15:00,2026-03-01 04:15:00,2026-02-28 17:20:12,2026-03-01 08:56:54,FC02,반려동물,호남권,새벽배송,일반,3,137600.0,29.0,36.2,204.6,CLS,0,0
OD102197,2026-02-15 07:04:00,2026-02-17 07:04:00,2026-02-15 07:28:24,2026-02-16 22:00:23,FC03,생활용품,충청권,일반배송,일반,3,120800.0,14.4,10.0,344.0,PartnerB,0,0
OD102714,2026-02-03 11:42:00,2026-02-05 11:42:00,2026-02-03 12:24:54,2026-02-04 19:57:52,FC04,생활용품,영남권,일반배송,와우회원,1,27100.0,36.1,6.8,157.9,PartnerC,0,0
OD104040,2026-02-10 15:22:00,2026-02-11 03:22:00,2026-02-10 16:19:12,2026-02-11 03:25:33,FC02,식품,수도권,새벽배송,일반,4,58400.0,29.2,28.0,105.1,PartnerB,0,0
OD100628,2026-02-02 08:14:00,2026-02-03 08:14:00,2026-02-02 09:06:24,2026-02-03 04:12:22,FC02,패션,수도권,로켓배송,기업,4,203500.0,33.6,18.8,105.9,CLS,0,0
OD102994,2026-02-08 09:53:00,2026-02-10 09:53:00,2026-02-08 10:50:36,2026-02-09 18:40:50,FC03,생활용품,수도권,일반배송,일반,3,45200.0,48.3,9.3,53.3,CLS,0,0
OD104074,2026-02-04 17:17:00,2026-02-05 17:17:00,2026-02-04 18:25:54,2026-02-05 06:38:00,FC02,생활용품,수도권,로켓배송,일반,2,37000.0,55.9,13.0,82.9,CLS,0,0
OD104620,2026-02-17 12:07:00,2026-02-18 00:07:00,2026-02-17 13:26:54,2026-02-18 05:57:53,FC05,전자기기,수도권,새벽배송,와우회원,3,82500.0,53.2,26.7,107.3,PartnerA,0,0
OD102239,2026-02-02 19:11:00,2026-02-03 07:11:00,2026-02-02 19:55:12,2026-02-03 02:57:12,FC02,생활용품,호남권,새벽배송,일반,3,64900.0,33.2,11.0,102.1,PartnerB,0,0
OD100582,2026-02-22 17:08:00,2026-02-23 05:08:00,2026-02-22 18:05:54,2026-02-23 06:17:57,FC04,뷰티,제주권,새벽배송,일반,2,36000.0,22.6,35.3,265.3,CLS,0,0
OD102795,2026-02-06 13:19:00,2026-02-07 01:19:00,2026-02-06 14:13:00,2026-02-07 04:21:15,FC04,생활용품,호남권,새벽배송,와우회원,5,32800.0,18.3,35.7,153.5,PartnerB,0,0
OD103514,2026-02-25 19:53:00,2026-02-26 19:53:00,2026-02-25 20:14:30,2026-02-26 19:40:59,FC01,패션,강원권,로켓배송,일반,4,57700.0,14.5,7.0,276.8,CLS,0,0
OD101768,2026-02-28 15:10:00,2026-03-01 15:10:00,2026-02-28 15:32:42,2026-03-01 08:33:13,FC04,생활용품,수도권,로켓배송,일반,4,51300.0,14.0,8.7,27.4,CLS,0,0
OD103564,2026-02-07 08:14:00,2026-02-08 08:14:00,2026-02-07 08:48:54,2026-02-08 03:59:21,FC03,전자기기,수도권,로켓배송,일반,3,29900.0,11.9,23.0,176.3,CLS,0,0
OD102882,2026-02-14 21:42:00,2026-02-16 21:42:00,2026-02-14 22:26:00,2026-02-16 13:00:15,FC02,뷰티,영남권,일반배송,일반,3,149600.0,33.6,10.4,246.6,PartnerB,0,0
OD104355,2026-02-15 19:07:00,2026-02-16 19:07:00,2026-02-15 19:25:12,2026-02-16 15:00:52,FC01,전자기기,영남권,로켓배송,와우회원,4,566700.0,12.8,5.4,158.8,CLS,0,0
OD101690,2026-02-26 13:00:00,2026-02-27 13:00:00,2026-02-26 13:56:24,2026-02-27 05:47:53,FC05,생활용품,수도권,로켓배송,일반,4,39200.0,33.2,23.2,47.7,PartnerA,0,0
OD103865,2026-02-04 17:59:00,2026-02-05 17:59:00,2026-02-04 19:10:18,2026-02-05 09:30:17,FC03,생활용품,충청권,로켓배송,일반,2,67900.0,62.9,8.4,77.2,CLS,0,0
OD103008,2026-02-10 09:20:00,2026-02-10 21:20:00,2026-02-10 10:07:24,2026-02-10 20:43:06,FC01,생활용품,호남권,새벽배송,일반,6,45900.0,32.3,15.1,155.4,CLS,0,0
OD100121,2026-02-19 23:55:00,2026-02-20 23:55:00,2026-02-20 00:34:30,2026-02-20 21:58:53,FC01,도서,영남권,로켓배송,와우회원,3,48300.0,20.4,19.1,167.2,CLS,0,0
OD102184,2026-02-24 14:12:00,2026-02-25 14:12:00,2026-02-24 15:02:30,2026-02-25 12:27:29,FC03,반려동물,수도권,로켓배송,일반,1,33100.0,31.7,18.8,93.4,CLS,0,0
OD104869,2026-02-25 16:53:00,2026-02-26 04:53:00,2026-02-25 17:25:42,2026-02-26 04:13:23,FC01,생활용품,영남권,새벽배송,와우회원,3,60900.0,20.1,12.6,124.7,CLS,0,0
OD103531,2026-02-20 12:21:00,2026-02-21 12:21:00,2026-02-20 12:53:18,2026-02-21 10:22:44,FC01,식품,영남권,로켓배송,일반,1,16800.0,28.7,3.6,218.7,PartnerA,0,0
OD103366,2026-02-21 14:16:00,2026-02-22 14:16:00,2026-02-21 14:48:54,2026-02-22 10:06:40,FC04,생활용품,호남권,로켓배송,일반,3,43400.0,20.7,12.2,168.4,CLS,0,0
OD104096,2026-02-08 09:22:00,2026-02-08 21:22:00,2026-02-08 09:52:42,2026-02-09 00:05:36,FC02,생활용품,영남권,새벽배송,일반,3,13600.0,22.3,8.4,150.3,CLS,1,0
OD102450,2026-02-21 02:05:00,2026-02-22 02:05:00,2026-02-21 02:47:24,2026-02-21 23:18:04,FC04,생활용품,호남권,로켓배송,기업,4,168900.0,20.4,22.0,129.1,CLS,0,0
OD103799,2026-02-19 20:05:00,2026-02-20 08:05:00,2026-02-19 21:05:06,2026-02-20 08:54:07,FC02,생활용품,수도권,새벽배송,일반,6,80400.0,29.0,31.1,74.9,PartnerA,0,0
OD103414,2026-02-20 12:13:00,2026-02-21 00:13:00,2026-02-20 12:51:12,2026-02-21 03:21:15,FC01,도서,영남권,새벽배송,일반,3,30000.0,14.5,23.7,162.9,CLS,1,0
OD105123,2026-02-16 10:16:00,2026-02-16 22:16:00,2026-02-16 10:47:30,2026-02-16 22:37:31,FC01,식품,충청권,새벽배송,와우회원,1,16200.0,25.0,6.5,145.7,CLS,0,0
OD101264,2026-02-18 11:01:00,2026-02-19 11:01:00,2026-02-18 11:56:54,2026-02-19 07:56:31,FC02,식품,수도권,로켓배송,일반,2,18000.0,43.1,12.8,53.4,CLS,0,0
OD103627,2026-02-19 10:54:00,2026-02-19 22:54:00,2026-02-19 11:28:54,2026-02-19 20:19:33,FC05,패션,수도권,새벽배송,일반,3,77600.0,23.3,11.6,53.3,CLS,0,0
OD100457,2026-02-11 17:42:00,2026-02-12 17:42:00,2026-02-11 18:21:00,2026-02-12 14:59:47,FC04,패션,충청권,로켓배송,일반,4,74500.0,23.2,15.8,102.8,PartnerA,0,0
OD100822,2026-02-14 09:38:00,2026-02-16 09:38:00,2026-02-14 10:16:54,2026-02-15 23:35:37,FC05,전자기기,제주권,일반배송,기업,2,173800.0,21.3,17.6,299.5,PartnerA,0,0
OD102744,2026-02-05 08:05:00,2026-02-06 08:05:00,2026-02-05 08:34:06,2026-02-06 02:42:58,FC01,식품,영남권,로켓배송,일반,5,38800.0,16.3,12.8,148.8,CLS,0,0
OD102655,2026-02-01 01:35:00,2026-02-01 13:35:00,2026-02-01 02:09:00,2026-02-01 13:24:46,FC05,생활용품,수도권,새벽배송,일반,3,63100.0,19.9,14.1,59.8,PartnerA,0,0
OD103831,2026-02-07 17:38:00,2026-02-08 17:38:00,2026-02-07 18:42:12,2026-02-08 11:25:10,FC01,생활용품,충청권,로켓배송,일반,2,34000.0,40.6,23.6,123.3,PartnerA,0,0
OD101378,2026-02-08 13:02:00,2026-02-10 13:02:00,2026-02-08 13:33:42,2026-02-09 22:45:46,FC01,생활용품,충청권,일반배송,와우회원,2,51800.0,17.9,13.8,70.6,PartnerB,0,0
OD103692,2026-02-14 16:22:00,2026-02-16 16:22:00,2026-02-14 17:25:54,2026-02-16 05:36:19, FC02 ,식품,영남권,일반배송,일반,3,47100.0,38.3,25.6,119.1,CLS,0,0
OD101374,2026-02-23 06:22:00,2026-02-24 06:22:00,2026-02-23 06:57:30,2026-02-23 22:02:05,FC01,뷰티,수도권,로켓배송,일반,3,162000.0,21.5,14.0,83.9,PartnerA,1,0
OD101355,2026-02-24 12:33:00,2026-02-26 12:33:00,2026-02-24 13:08:36,2026-02-25 23:07:21,FC05,뷰티,영남권,일반배송,일반,4,65300.0,27.7,7.9,136.5,CLS,1,0
OD101976,2026-02-02 10:20:00,2026-02-04 10:20:00,2026-02-02 11:07:00,,FC05,뷰티,수도권,일반배송,와우회원,2,51600.0,35.5,11.5,49.9,CLS,0,0
OD102776,2026-02-09 11:54:00,2026-02-10 11:54:00,2026-02-09 12:51:36,2026-02-10 06:48:14,FC01,도서,호남권,로켓배송,기업,2,87600.0,37.7,19.9,148.8,CLS,0,0
OD104194,2026-02-24 10:48:00,2026-02-25 10:48:00,2026-02-24 11:22:36,2026-02-25 02:11:19,FC01,전자기기,수도권,로켓배송,일반,1,149200.0,20.0,14.6,75.2,PartnerA,0,0
OD103399,2026-02-17 23:57:00,2026-02-18 11:57:00,2026-02-18 00:22:54,2026-02-18 10:56:15,FC02,뷰티,수도권,새벽배송,일반,2,23800.0,14.9,11.0,24.0,PartnerA,0,0
OD101566,2026-02-14 07:45:00,2026-02-16 07:45:00,2026-02-14 08:02:36,2026-02-15 16:34:44,FC03,뷰티,수도권,일반배송,기업,5,455100.0,10.3,7.3,58.7,CLS,0,0
OD104294,2026-02-16 21:38:00,2026-02-17 21:38:00,2026-02-16 22:20:00,2026-02-17 17:37:33,FC05,식품,충청권,로켓배송,와우회원,3,19900.0,31.8,10.2,93.1,PartnerC,0,0
OD102896,2026-02-22 11:14:00,2026-02-22 23:14:00,2026-02-22 12:10:48,2026-02-22 22:25:50,FC04,전자기기,수도권,새벽배송,와우회원,1,73600.0,45.3,11.5,53.1,PartnerA,0,0
OD102918,2026-02-12 05:40:00,2026-02-13 05:40:00,2026-02-12 06:32:18,2026-02-12 17:40:33,FC05,생활용품,수도권,로켓배송,와우회원,8,86000.0,23.0,29.3,75.3,PartnerA,0,0
OD104374,2026-02-28 09:51:00,2026-03-01 09:51:00,2026-02-28 10:32:12,2026-03-01 03:12:44,FC01,패션,호남권,로켓배송,와우회원,4,45300.0,24.5,16.7,124.7,CLS,1,0
OD103977,2026-02-18 10:09:00,2026-02-20 10:09:00,2026-02-18 10:33:24,2026-02-19 19:17:48,FC01,패션,충청권,일반배송,와우회원,4,57900.0,13.5,10.9,80.9,CLS,0,0
OD100863,2026-02-09 09:31:00,2026-02-09 21:31:00,2026-02-09 10:22:30,2026-02-09 21:43:24,FC04,식품,수도권,새벽배송,와우회원,3,77800.0,23.2,28.3,68.9,PartnerB,0,0
OD101307,2026-02-17 09:53:00,2026-02-17 21:53:00,2026-02-17 11:04:06,2026-02-17 23:36:14,FC01,패션,호남권,새벽배송,일반,5,34800.0,49.2,21.9,105.6,CLS,0,0
OD101284,2026-02-21 15:33:00,2026-02-22 03:33:00,2026-02-21 16:03:00,2026-02-22 00:38:05,FC02,식품,수도권,새벽배송,와우회원,4,26200.0,18.5,11.5,23.3,CLS,0,0
OD102707,2026-02-10 10:22:00,2026-02-11 10:22:00,2026-02-10 11:01:00,2026-02-11 05:05:29,FC01,반려동물,강원권,로켓배송,일반,3,46300.0,31.4,7.6,121.9,PartnerA,0,0
OD101908,2026-02-13 20:16:00,2026-02-15 20:16:00,2026-02-13 21:07:00,2026-02-15 04:48:14,FC02,전자기기,수도권,일반배송,일반,4,122800.0,10.6,40.4,88.6,CLS,0,0
OD102815,2026-02-06 10:04:00,2026-02-07 10:04:00,2026-02-06 10:21:42,2026-02-06 21:36:59, FC01 ,식품,충청권,로켓배송,일반,1,19900.0,14.7,3.0,80.1,CLS,0,0
OD102517,2026-02-01 08:20:00,2026-02-01 20:20:00,2026-02-01 09:37:42,2026-02-01 21:35:03,FC05,식품,수도권,새벽배송,일반,4,29700.0,44.0,33.7,83.6,CLS,0,0
OD103646,2026-02-27 18:48:00,2026-02-28 06:48:00,2026-02-27 19:17:48,2026-02-28 04:51:55,FC01,식품,수도권,새벽배송,일반,4,62700.0,17.7,12.1,34.1,PartnerA,0,0
OD103615,2026-02-15 06:45:00,2026-02-16 06:45:00,2026-02-15 07:22:24,2026-02-16 03:10:30,FC01,뷰티,충청권,로켓배송,와우회원,3,124200.0,25.9,11.5,134.6,CLS,0,0
OD103394,2026-02-07 21:14:00,2026-02-08 21:14:00,2026-02-07 21:44:00,2026-02-08 17:11:31,FC01,식품,수도권,로켓배송,일반,2,70000.0,18.2,11.8,100.1,CLS,0,0
OD104266,2026-02-05 03:39:00,2026-02-07 03:39:00,2026-02-05 04:23:42,2026-02-06 18:19:02,FC04,생활용품,영남권,일반배송,일반,2,30600.0,34.5,10.2,148.0,CLS,0,0
OD101778,2026-02-24 14:11:00,2026-02-25 14:11:00,2026-02-24 15:01:00,2026-02-25 13:17:35,FC04,식품,제주권,로켓배송,일반,7,44400.0,19.7,30.3,300.0,PartnerB,0,0
OD100038,2026-02-06 16:13:00,2026-02-07 16:13:00,2026-02-06 17:48:30,2026-02-07 10:43:44,FC05,전자기기,영남권,로켓배송,와우회원,1,68500.0,77.6,17.9,138.5,PartnerA,0,0
OD100791,2026-02-01 05:14:00,2026-02-01 17:14:00,2026-02-01 05:45:00,2026-02-01 21:53:53,FC01,식품,영남권,새벽배송,일반,1,31000.0,29.4,1.6,262.9,CLS,0,0
OD102560,2026-02-08 09:13:00,2026-02-09 09:13:00,2026-02-08 09:46:30,2026-02-09 06:33:18,FC03,생활용품,호남권,로켓배송,와우회원,2,35100.0,22.7,10.8,97.9,CLS,0,0
OD104143,2026-02-10 19:39:00,2026-02-12 19:39:00,2026-02-10 20:04:36,2026-02-12 05:00:00,FC04,생활용품,수도권,일반배송,일반,5,83600.0,15.6,10.0,81.6,CLS,0,0
OD103946,2026-02-18 14:45:00,2026-02-20 14:45:00,2026-02-18 15:06:30,2026-02-19 18:48:30,FC02,뷰티,수도권,일반배송,일반,2,29100.0,16.8,4.7,48.5,CLS,0,0
OD104454,2026-02-27 17:41:00,2026-02-28 05:41:00,2026-02-27 18:27:00,2026-02-28 08:35:36,FC02,식품,수도권,새벽배송,일반,1,33500.0,39.1,6.9,16.4,CLS,0,0
OD103895,2026-02-09 08:55:00,2026-02-10 08:55:00,2026-02-09 09:52:12,2026-02-10 04:19:21,FC02,생활용품,수도권,로켓배송,와우회원,2,61300.0,33.8,23.4,80.4,CLS,0,0
OD103054,2026-02-13 12:50:00,2026-02-14 00:50:00,2026-02-13 13:22:36,2026-02-13 21:02:11,FC01,식품,수도권,새벽배송,일반,2,11300.0,25.5,7.1,60.4,PartnerB,0,0
OD100090,2026-02-08 17:40:00,2026-02-09 05:40:00,2026-02-08 18:56:54,2026-02-09 06:27:07,FC04,식품,강원권,새벽배송,와우회원,4,54700.0,33.0,43.9,130.6,CLS,0,0
OD100790,2026-02-27 05:03:00,2026-02-28 05:03:00,2026-02-27 05:36:18,2026-02-27 20:56:08,FC01,생활용품,수도권,로켓배송,와우회원,3,138500.0,23.1,10.2,107.8,CLS,0,0
OD104696,2026-02-01 20:53:00,2026-02-03 20:53:00,2026-02-01 21:42:06,2026-02-03 04:54:14,FC01,식품,수도권,일반배송,와우회원,4,20900.0,29.5,19.6,51.3,CLS,0,0
OD100075,2026-02-14 15:33:00,2026-02-15 15:33:00,2026-02-14 15:56:30,2026-02-15 10:42:04,FC02,반려동물,수도권,로켓배송,와우회원,3,105000.0,15.2,8.3,120.9,CLS,0,0
OD104654,2026-02-03 06:59:00,2026-02-04 06:59:00,2026-02-03 07:50:12,2026-02-04 01:28:35,FC04,전자기기,호남권,로켓배송,일반,1,64800.0,39.2,12.0,95.5,PartnerB,1,0
OD101408,2026-02-17 19:26:00,2026-02-18 19:26:00,2026-02-17 20:03:42,2026-02-18 13:32:16,FC04,생활용품,충청권,로켓배송,와우회원,2,25300.0,19.9,17.8,91.8,CLS,0,0
OD103714,2026-02-09 09:50:00,2026-02-10 09:50:00,2026-02-09 10:51:06,2026-02-10 02:36:10,FC01,식품,수도권,로켓배송,일반,4,67800.0,51.8,9.3,48.5,CLS,0,0
OD100370,2026-02-03 09:39:00,2026-02-03 21:39:00,2026-02-03 10:13:00,2026-02-03 19:47:37,FC04,생활용품,수도권,새벽배송,일반,5,119100.0,21.7,12.3,70.7,CLS,0,0
OD102284,2026-02-18 12:02:00,2026-02-19 12:02:00,2026-02-18 12:37:18,2026-02-19 07:25:50,FC03,식품,수도권,로켓배송,일반,4,28800.0,28.2,7.1,114.6,PartnerA,0,0
OD102789,2026-02-01 22:41:00,2026-02-02 22:41:00,2026-02-01 23:10:30,2026-02-02 21:09:59,FC01,전자기기,호남권,로켓배송,와우회원,4,84700.0,15.3,14.2,257.8,CLS,0,0
OD100872,2026-02-11 08:16:00,2026-02-11 20:16:00,2026-02-11 08:59:48,2026-02-12 01:54:01,FC01,뷰티,수도권,새벽배송,일반,5,68700.0,27.1,16.7,107.1,CLS,0,0
OD100572,2026-02-25 06:20:00,2026-02-25 18:20:00,2026-02-25 07:23:42,2026-02-25 18:07:12,FC04,식품,영남권,새벽배송,일반,4,46400.0,44.9,18.8,199.8,PartnerC,0,0
OD105042,2026-02-16 17:57:00,2026-02-18 17:57:00,2026-02-16 18:43:48,2026-02-18 04:32:11,FC02,식품,영남권,일반배송,와우회원,6,64900.0,30.0,16.8,133.7,CLS,0,0
OD101347,2026-02-06 07:24:00,2026-02-07 07:24:00,2026-02-06 08:20:42,2026-02-07 04:40:05,FC04,식품,영남권,로켓배송,일반,4,75300.0,35.4,21.3,220.2,CLS,0,0
OD100070,2026-02-11 13:04:00,2026-02-12 13:04:00,2026-02-11 14:03:00,2026-02-12 09:53:48,FC04,식품,수도권,로켓배송,와우회원,3,28300.0,46.0,13.0,87.4,PartnerA,0,0
OD101958,2026-02-10 19:40:00,2026-02-11 19:40:00,2026-02-10 20:47:00,2026-02-11 09:18:55,fc02,식품,수도권,로켓배송,와우회원,1,13700.0,52.3,14.7,29.7,PartnerA,0,0
OD102258,2026-02-15 05:31:00,2026-02-15 17:31:00,2026-02-15 06:05:12,2026-02-15 16:17:35,FC02,전자기기,영남권,새벽배송,일반,3,815800.0,17.3,16.9,221.8,PartnerB,0,0
OD100952,2026-02-15 20:30:00,2026-02-16 20:30:00,2026-02-15 21:59:42,2026-02-16 19:49:36,FC02,생활용품,충청권,로켓배송,일반,5,140300.0,55.4,34.3,132.1,CLS,0,0
OD102049,2026-02-07 15:45:00,2026-02-09 15:45:00,2026-02-07 16:27:36,2026-02-09 00:06:10,FC02,전자기기,충청권,일반배송,일반,2,70500.0,28.6,14.0,137.0,CLS,0,0
OD101421,2026-02-01 07:35:00,2026-02-02 07:35:00,2026-02-01 08:17:06,2026-02-02 03:28:19,FC04,식품,수도권,로켓배송,와우회원,5,67100.0,23.7,18.4,110.6,CLS,0,0
OD105181,2026-02-12 12:41:00,2026-02-13 00:41:00,2026-02-12 13:33:18,2026-02-13 01:27:45,FC04,반려동물,충청권,새벽배송,와우회원,2,37800.0,36.6,15.7,219.0,CLS,0,0
OD102595,2026-02-17 19:56:00,2026-02-18 19:56:00,2026-02-17 20:38:24,2026-02-18 14:08:04,FC02,반려동물,수도권,로켓배송,일반,3,72200.0,28.8,13.6,44.9,CLS,0,0
OD102282,2026-02-17 04:13:00,2026-02-18 04:13:00,2026-02-17 04:39:30,2026-02-18 03:10:10,FC04,식품,호남권,로켓배송,일반,2,"₩27,300",13.2,13.3,320.2,CLS,1,0
OD104602,2026-02-02 15:16:00,2026-02-03 15:16:00,2026-02-02 15:46:18,2026-02-03 09:31:50,FC05,생활용품,호남권,로켓배송,일반,5,77200.0,22.2,8.1,112.8,CLS,0,0
OD100892,2026-02-09 22:22:00,2026-02-10 22:22:00,2026-02-09 23:01:36,2026-02-10 17:51:21,FC01,생활용품,수도권,로켓배송,와우회원,6,118200.0,30.6,9.0,83.7,CLS,0,0
OD105085,2026-02-07 15:07:00,2026-02-09 15:07:00,2026-02-07 15:36:48,2026-02-09 01:44:48,FC01,반려동물,충청권,일반배송,와우회원,1,45400.0,9.5,20.3,118.7,PartnerA,0,0
OD104737,2026-02-02 14:38:00,2026-02-04 14:38:00,2026-02-02 15:30:42,2026-02-04 01:13:20,FC03,생활용품,제주권,일반배송,와우회원,5,73300.0,29.2,23.5,301.7,PartnerB,0,0
OD103695,2026-02-13 16:59:00,2026-02-14 16:59:00,2026-02-13 17:31:06,2026-02-14 08:27:41,FC01,생활용품,수도권,로켓배송,기업,3,110900.0,21.0,11.1,28.6,CLS,0,0
OD100135,2026-02-13 15:21:00,2026-02-14 03:21:00,2026-02-13 15:57:42,2026-02-14 01:46:41,FC02,생활용품,호남권,새벽배송,와우회원,3,144400.0,25.6,11.1,123.1,CLS,0,0
OD104656,2026-02-13 13:04:00,2026-02-14 13:04:00,2026-02-13 13:44:30,2026-02-14 09:40:11,FC04,식품,영남권,로켓배송,일반,4,34500.0,20.7,19.8,172.5,CLS,0,0
OD104663,2026-02-03 15:42:00,2026-02-04 15:42:00,2026-02-03 16:29:30,2026-02-04 08:05:55,FC02,생활용품,수도권,로켓배송,와우회원,2,46700.0,23.1,24.4,67.4,CLS,1,0
OD100027,2026-02-10 18:39:00,2026-02-11 06:39:00,2026-02-10 19:34:48,2026-02-11 04:56:24,FC01,전자기기,충청권,새벽배송,와우회원,4,205900.0,41.2,14.6,83.5,CLS,0,0
OD103648,2026-02-28 18:27:00,2026-03-01 18:27:00,2026-02-28 19:12:42,2026-03-01 12:00:51,FC03,생활용품,영남권,로켓배송,일반,4,64700.0,39.5,6.2,137.4,PartnerA,0,0
OD103503,2026-02-16 15:45:00,2026-02-18 15:45:00,2026-02-16 16:15:06,2026-02-18 00:46:29,FC01,식품,수도권,일반배송,일반,5,"₩128,100",21.7,8.4,66.2,CLS,0,0
OD104594,2026-02-14 18:39:00,2026-02-15 18:39:00,2026-02-14 19:21:12,2026-02-15 11:38:06,FC02,생활용품,수도권,로켓배송,와우회원,4,56300.0,28.1,14.1,73.5,CLS,0,0
OD102644,2026-02-15 20:05:00,2026-02-17 20:05:00,2026-02-15 20:30:06,2026-02-17 06:34:12,FC01,패션,영남권,일반배송,와우회원,4,90200.0,12.1,13.0,179.5,CLS,0,0
OD101470,2026-02-05 13:24:00,2026-02-07 13:24:00,2026-02-05 14:17:00,2026-02-06 23:38:50,FC04, 뷰티 ,수도권,일반배송,일반,3,38700.0,22.6,30.4,121.0,PartnerA,0,0
OD100922,2026-02-02 20:12:00,2026-02-03 20:12:00,2026-02-02 20:54:18,2026-02-03 16:20:16,FC01,생활용품,충청권,로켓배송,와우회원,1,66200.0,29.2,13.1,90.4,CLS,0,0
OD103352,2026-02-05 14:25:00,2026-02-06 14:25:00,2026-02-05 14:57:24,2026-02-06 10:28:15,FC01,생활용품,호남권,로켓배송,일반,2,33300.0,7.9,24.5,162.4,PartnerA,0,0
OD103642,2026-02-07 18:37:00,2026-02-08 06:37:00,2026-02-07 19:15:30,2026-02-08 05:33:31,FC02,식품,수도권,새벽배송,일반,2,60500.0,29.3,9.2,65.3,PartnerA,0,0
OD103649,2026-02-05 19:27:00,2026-02-06 07:27:00,2026-02-05 20:00:48,2026-02-06 05:41:06,FC02,전자기기,수도권,새벽배송,와우회원,5,385100.0,26.2,7.6,66.1,PartnerB,1,0
OD101651,2026-02-28 19:46:00,2026-03-01 19:46:00,2026-02-28 20:04:12,2026-03-01 09:45:21,FC01,식품,수도권,로켓배송,일반,3,25800.0,13.1,5.1,48.4,PartnerB,0,0
