order_id,order_datetime,promised_datetime,shipped_datetime,delivered_datetime,center_id,sku_category,customer_region,delivery_type,customer_type,item_count,order_amount,picking_minutes,packing_minutes,shipping_distance_km,courier_partner,return_flag,damage_flag
OD103727,2026-03-21 04:20:00,2026-03-21 16:20:00,2026-03-21 05:35:30,2026-03-21 18:04:22,FC02,생활용품,충청권,새벽배송,일반,4,45300.0,59.7,15.8,153.6,PartnerA,0,0
OD102570,2026-03-24 15:15:00,2026-03-25 15:15:00,2026-03-24 16:11:54,2026-03-25 10:39:12,FC01,뷰티,영남권,로켓배송,와우회원,7,37400.0,26.9,30.0,112.9,CLS,0,0
OD101936,2026-03-25 08:03:00,2026-03-26 08:03:00,2026-03-25 08:16:48,2026-03-25 18:08:08,FC01,패션,수도권,로켓배송,일반,2,145100.0,8.3,5.5,67.3,PartnerB,0,0
OD102542,2026-03-28 06:02:00,2026-03-29 06:02:00,2026-03-28 06:54:54,2026-03-29 04:55:10,FC04,생활용품,영남권,로켓배송,와우회원,3,57100.0,21.8,31.1,151.8,PartnerA,0,0
OD104991,2026-03-22 18:05:00,2026-03-23 18:05:00,2026-03-22 18:40:06,2026-03-23 10:48:32,FC02,생활용품,수도권,로켓배송,와우회원,1,36700.0,17.2,17.9,34.4,PartnerB,0,0
OD100432,2026-03-08 17:49:00,2026-03-09 17:49:00,2026-03-08 18:31:12,2026-03-09 12:56:51,FC03,생활용품,충청권,로켓배송,와우회원,5,100900.0,26.5,15.7,145.3,PartnerA,0,0
OD101216,2026-03-29 08:46:00,2026-03-30 08:46:00,2026-03-29 09:12:00,2026-03-30 02:51:02,fc01,뷰티,수도권,로켓배송,일반,2,49500.0,11.2,14.8,66.4,CLS,0,0
OD100086,2026-03-08 05:40:00,2026-03-08 17:40:00,2026-03-08 06:24:12,2026-03-08 16:09:21,FC01,생활용품,수도권,새벽배송,와우회원,4,35600.0,33.7,10.5,44.8,CLS,0,0
OD104579,2026-03-15 19:47:00,2026-03-16 07:47:00,2026-03-15 20:28:06,2026-03-16 07:22:21,FC02,생활용품,수도권,새벽배송,와우회원,4,41900.0,30.1,11.0,200.3,PartnerC,0,0
OD102444,2026-03-13 19:48:00,2026-03-14 19:48:00,2026-03-13 19:06:00,2026-03-14 14:51:46,FC01,반려동물,충청권,로켓배송,일반,6,110200.0,27.8,14.0,138.7,CLS,0,0
OD103291,2026-03-13 16:17:00,2026-03-15 16:17:00,2026-03-13 17:13:48,2026-03-15 01:34:44,FC04,반려동물,호남권,일반배송,일반,2,42900.0,50.4,6.4,159.1,PartnerA,0,0
OD101697,2026-03-13 17:35:00,2026-03-14 17:35:00,2026-03-13 17:56:24,2026-03-14 13:15:43,FC02,생활용품,영남권,로켓배송,와우회원,2,31600.0,14.4,7.0,159.2,CLS,0,0
OD103305,2026-03-28 18:26:00,2026-03-29 18:26:00,2026-03-28 19:23:18,2026-03-29 13:14:45,FC03,생활용품,수도권,로켓배송,일반,3,30600.0,30.7,26.6,101.0,PartnerA,0,0
OD104753,2026-03-25 03:10:00,2026-03-26 03:10:00,2026-03-25 04:13:12,2026-03-25 22:50:59,FC05,도서,강원권,로켓배송,와우회원,3,30400.0,42.9,20.3,176.5,PartnerB,0,0
OD102757,2026-03-12 07:13:00,2026-03-13 07:13:00,2026-03-12 07:54:06,2026-03-13 00:42:39,FC05,생활용품,수도권,로켓배송,와우회원,1,43600.0,36.6,4.5,46.0,CLS,0,0
OD103096,2026-03-03 09:22:00,2026-03-04 09:22:00,2026-03-03 09:59:48,2026-03-04 05:42:22,FC02,패션,영남권,로켓배송,기업,5,155900.0,22.6,15.2,174.7,CLS,0,0
OD103155,2026-03-30 17:00:00,2026-03-31 17:00:00,2026-03-30 17:49:48,2026-03-31 11:24:27,FC02,반려동물,호남권,로켓배송,기업,2,16200.0,36.6,13.2,133.1,PartnerA,0,0
OD103757,2026-03-30 07:59:00,2026-04-01 07:59:00,2026-03-30 08:42:12,2026-03-31 23:02:38,FC01,생활용품,호남권,일반배송,와우회원,4,75700.0,30.3,12.9,166.7,CLS,0,0
OD105155,2026-03-09 12:42:00,2026-03-10 12:42:00,2026-03-09 13:32:06,2026-03-10 12:01:13,FC04,식품,영남권,로켓배송,와우회원,4,69900.0,23.7,26.4,187.5,PartnerA,0,0
OD102276,2026-03-28 05:18:00,2026-03-28 17:18:00,2026-03-28 06:03:00,2026-03-28 17:52:34,FC05,패션,충청권,새벽배송,일반,2,89200.0,22.4,22.6,90.2,CLS,0,0
OD100200,2026-03-13 18:12:00,2026-03-14 18:12:00,2026-03-13 18:37:54,2026-03-14 11:16:17,FC01,식품,영남권,로켓배송,일반,1,8100.0,20.7,5.2,135.6,PartnerB,0,0
OD103367,2026-03-21 04:25:00,2026-03-21 16:25:00,2026-03-21 05:11:42,2026-03-21 17:37:03,FC01,생활용품,수도권,새벽배송,와우회원,5,202100.0,38.9,7.8,68.0,CLS,0,0
OD101896,2026-03-31 07:57:00,2026-04-01 07:57:00,2026-03-31 08:30:00,2026-04-01 04:06:15,FC02,패션,수도권,로켓배송,와우회원,4,72000.0,25.7,7.3,69.5,PartnerA,0,0
OD104627,2026-03-19 20:40:00,2026-03-20 08:40:00,2026-03-19 21:18:42,2026-03-20 06:33:53,fc04,식품,수도권,새벽배송,와우회원,2,13600.0,10.2,28.5,44.3,PartnerA,1,0
OD104477,2026-03-01 07:58:00,2026-03-02 07:58:00,2026-03-01 08:47:30,2026-03-01 23:39:43,FC04,패션,수도권,로켓배송,일반,5,65900.0,14.7,34.8,65.4,PartnerA,0,0
OD102079,2026-03-05 19:00:00,2026-03-07 19:00:00,2026-03-05 19:30:30,2026-03-07 06:15:23,FC01,패션,영남권,일반배송,일반,4,97800.0,20.4,10.1,170.7,CLS,1,0
OD100563,2026-03-14 15:27:00,2026-03-15 03:27:00,2026-03-14 16:08:36,2026-03-15 04:22:24,FC02,뷰티,충청권,새벽배송,기업,6,231800.0,24.4,17.2,127.6,CLS,0,0
OD100680,2026-03-03 03:56:00,2026-03-04 03:56:00,2026-03-03 04:52:42,2026-03-04 00:12:57,FC01,생활용품,호남권,로켓배송,일반,4,36200.0,35.4,21.3,214.9,CLS,0,0
OD101650,2026-03-06 17:54:00,2026-03-07 17:54:00,2026-03-06 18:46:12,2026-03-07 12:35:59,FC03,패션,수도권,로켓배송,와우회원,3,32000.0,11.0,41.2,34.5,CLS,0,0
OD100451,2026-03-16 16:16:00,2026-03-17 16:16:00,2026-03-16 17:17:48,2026-03-17 09:50:43,FC01,패션,수도권,로켓배송,와우회원,2,20400.0,50.4,11.4,52.3,CLS,0,0
OD100783,2026-03-05 12:31:00,2026-03-06 12:31:00,2026-03-05 13:04:36,2026-03-06 08:15:56,FC01,식품,수도권,로켓배송,와우회원,3,20100.0,12.7,20.9,101.8,CLS,1,0
OD102689,2026-03-19 16:22:00,2026-03-20 16:22:00,2026-03-19 16:50:36,2026-03-20 07:29:36,FC05,뷰티,수도권,로켓배송,일반,2,37900.0,13.4,15.2,23.6,CLS,0,0
OD100009,2026-03-13 19:00:00,2026-03-14 19:00:00,2026-03-13 19:44:18,2026-03-14 11:57:24,FC01,생활용품,수도권,로켓배송,일반,2,60800.0,34.7,9.6,105.1,CLS,0,0
OD100449,2026-03-28 12:04:00,2026-03-29 12:04:00,2026-03-28 13:10:42,2026-03-29 09:36:34,FC05,식품,영남권,로켓배송,기업,2,12400.0,40.4,26.3,160.7,CLS,0,0
OD101150,2026-03-23 12:37:00,2026-03-24 00:37:00,2026-03-23 13:35:36,2026-03-24 02:44:01,FC03,전자기기,충청권,새벽배송,일반,3,118100.0,51.4,7.2,114.8,PartnerC,0,0
OD100833,2026-03-26 19:03:00,2026-03-27 07:03:00,2026-03-26 19:39:00,2026-03-27 05:46:19,FC01,패션,수도권,새벽배송,와우회원,3,89200.0,21.0,15.0,77.4,PartnerB,0,0
OD103157,2026-03-06 07:47:00,2026-03-07 07:47:00,2026-03-06 08:27:30,2026-03-07 00:10:40,FC03,식품,수도권,로켓배송,와우회원,6,34800.0,23.9,16.6,136.6,CLS,0,0
OD100302,2026-03-16 00:57:00,2026-03-16 12:57:00,2026-03-16 01:36:00,2026-03-16 17:58:46,FC02,전자기기,호남권,새벽배송,일반,3,153900.0,28.6,10.4,204.9,CLS,0,0
OD103614,2026-03-15 04:41:00,2026-03-17 04:41:00,2026-03-15 05:37:06,2026-03-16 17:51:56,FC01,생활용품,수도권,일반배송,일반,9,31700.0,38.3,17.8,78.5,CLS,0,0
OD104864,2026-03-06 08:31:00,2026-03-07 08:31:00,2026-03-06 09:01:12,2026-03-06 23:20:32,FC01,생활용품,강원권,로켓배송,일반,3,68800.0,17.6,12.6,193.7,CLS,0,0
OD103579,2026-03-28 17:20:00,2026-03-30 17:20:00,2026-03-28 17:39:18,2026-03-30 05:05:11,FC03,패션,충청권,일반배송,일반,1,68900.0,9.1,10.2,116.5,CLS,0,0
OD100295,2026-03-20 09:10:00,2026-03-21 09:10:00,2026-03-20 09:40:00,2026-03-20 22:26:48,FC01,생활용품,수도권,로켓배송,와우회원,2,25200.0,23.6,6.4,42.5,CLS,0,0
OD104812,2026-03-07 18:02:00,2026-03-08 06:02:00,2026-03-07 18:25:54,2026-03-08 09:41:55,FC01,생활용품,영남권,새벽배송,와우회원,1,85300.0,14.9,9.0,240.0,CLS,0,0
OD102614,2026-03-22 19:38:00,2026-03-23 07:38:00,2026-03-22 20:12:18,2026-03-23 05:50:47,FC01,전자기기,수도권,새벽배송,와우회원,5,181300.0,17.9,16.4,71.5,PartnerA,0,0
OD102330,2026-03-26 07:51:00,2026-03-26 19:51:00,2026-03-26 08:19:24,2026-03-26 22:15:23,FC01,뷰티,호남권,새벽배송,일반,4,61900.0,21.1,7.3,118.8,CLS,0,0
OD104560,2026-03-31 17:37:00,2026-04-01 17:37:00,2026-03-31 18:27:48,2026-04-01 13:04:29,FC01,패션,영남권,로켓배송,기업,3,95900.0,31.0,19.8,232.2,PartnerB,0,0
OD102639,2026-03-04 09:47:00,2026-03-04 21:47:00,2026-03-04 10:40:24,2026-03-04 23:16:59,FC02,패션,영남권,새벽배송,와우회원,7,122600.0,34.9,18.5,171.9,CLS,0,0
OD103500,2026-03-06 19:59:00,2026-03-07 19:59:00,2026-03-06 20:34:36,2026-03-07 14:02:41,FC01,식품,수도권,로켓배송,일반,2,36100.0,23.2,12.4,69.7,PartnerA,0,0
OD102310,2026-03-20 18:45:00,2026-03-21 18:45:00,2026-03-20 19:17:00,2026-03-21 13:24:38, FC01 ,패션,영남권,로켓배송,일반,3,51200.0,23.4,8.6,183.4,CLS,0,0
OD100347,2026-03-26 04:21:00,2026-03-28 04:21:00,2026-03-26 05:02:00,2026-03-27 10:30:31,FC01,도서,영남권,일반배송,와우회원,3,65600.0,32.1,8.9,124.1,PartnerA,0,0
OD103979,2026-03-13 16:21:00,2026-03-14 16:21:00,2026-03-13 17:16:54,2026-03-14 10:18:04,FC04,생활용품,수도권,로켓배송,일반,1,35900.0,42.9,13.0,75.3,PartnerC,0,0
OD104919,2026-03-23 00:56:00,2026-03-24 00:56:00,2026-03-23 02:00:00,2026-03-23 17:03:06,FC04,식품,수도권,로켓배송,와우회원,5,58800.0,34.4,29.6,122.0,CLS,0,0
OD103375,2026-03-23 11:00:00,2026-03-23 23:00:00,2026-03-23 11:51:24,2026-03-23 19:46:15,FC02,뷰티,수도권,새벽배송,기업,2,72100.0,44.0,7.4,21.3,CLS,0,0
OD102247,2026-03-14 03:23:00,2026-03-15 03:23:00,2026-03-14 04:46:36,2026-03-14 23:33:13,FC02,생활용품,호남권,로켓배송,와우회원,3,202500.0,64.9,18.7,141.7,CLS,0,1
OD100723,2026-03-14 04:01:00,2026-03-15 04:01:00,2026-03-14 05:02:42,2026-03-14 20:54:13,FC05,패션,수도권,로켓배송,와우회원,3,120600.0,42.6,19.1,34.7,CLS,0,0
OD104536,2026-03-11 06:46:00,2026-03-13 06:46:00,2026-03-11 07:43:12,2026-03-12 22:47:17,FC02,생활용품,제주권,일반배송,일반,5,48900.0,28.0,29.2,321.5,CLS,0,0
OD103298,2026-03-06 06:24:00,2026-03-08 06:24:00,2026-03-06 07:13:54,2026-03-07 16:49:55,FC02,식품,영남권,일반배송,일반,2,50400.0,40.2,9.7,155.6,CLS,0,0
OD102796,2026-03-20 08:19:00,2026-03-21 08:19:00,2026-03-20 09:17:18,2026-03-21 04:36:33,FC03,도서,영남권,로켓배송,일반,3,21200.0,42.4,15.9,216.6,CLS,0,0
OD102408,2026-03-30 13:33:00,2026-03-31 01:33:00,2026-03-30 14:10:24,2026-03-30 20:41:37,FC05,식품,수도권,새벽배송,기업,4,232600.0,25.1,12.3,48.3,CLS,0,0
OD100540,2026-03-04 19:21:00,2026-03-05 07:21:00,2026-03-04 19:46:30,2026-03-05 13:39:16,FC03,패션,충청권,새벽배송,와우회원,3,83600.0,17.4,8.1,103.3,CLS,0,0
OD101784,2026-03-04 20:00:00,2026-03-05 20:00:00,2026-03-04 20:38:30,2026-03-05 15:25:15,FC04,반려동물,호남권,로켓배송,일반,2,43600.0,28.0,10.5,230.7,PartnerA,1,0
OD103455,2026-03-16 11:09:00,2026-03-16 23:09:00,2026-03-16 12:17:42,2026-03-17 00:39:10,FC05,생활용품,수도권,새벽배송,와우회원,6,46700.0,39.7,29.0,144.2,PartnerB,0,0
OD103718,2026-03-22 18:34:00,2026-03-23 06:34:00,2026-03-22 19:03:30,2026-03-23 06:17:11,FC04,패션,수도권,새벽배송,와우회원,4,81500.0,22.2,7.3,80.3,CLS,1,0
OD103748,2026-03-30 11:08:00,2026-03-31 11:08:00,2026-03-30 11:45:00,2026-03-31 05:37:03,FC02,식품,강원권,로켓배송,일반,5,34100.0,24.4,12.6,194.4,CLS,0,0
OD100904,2026-03-03 00:33:00,2026-03-05 00:33:00,2026-03-03 01:18:18,2026-03-04 09:08:40,FC02,생활용품,호남권,일반배송,일반,3,55600.0,24.8,20.5,144.2,CLS,0,0
OD100867,2026-03-24 06:56:00,2026-03-24 18:56:00,2026-03-24 07:48:42,2026-03-25 04:16:58,FC01,식품,강원권,새벽배송,와우회원,3,40300.0,44.4,8.3,269.9,CLS,0,0
OD102604,2026-03-01 00:11:00,2026-03-01 12:11:00,2026-03-01 00:37:18,2026-03-01 11:31:10,FC05,전자기기,수도권,새벽배송,일반,3,269500.0,19.7,6.6,49.6,CLS,0,0
OD101858,2026-03-20 12:27:00,2026-03-21 00:27:00,2026-03-20 13:06:48,2026-03-21 02:50:11,FC01,전자기기,수도권,새벽배송,일반,4,99400.0,30.7,9.1,63.2,CLS,0,1
OD102710,2026-03-28 07:48:00,2026-03-28 19:48:00,2026-03-28 08:42:54,2026-03-28 20:49:47,FC03,생활용품,수도권,새벽배송,기업,3,78700.0,24.3,30.6,38.4,CLS,0,0
OD103410,2026-03-14 08:11:00,2026-03-14 20:11:00,2026-03-14 08:53:42,2026-03-14 17:28:42,FC05,전자기기,수도권,새벽배송,일반,3,204500.0,27.3,15.4,31.4,PartnerA,0,0
OD100145,2026-03-13 09:02:00,2026-03-14 09:02:00,2026-03-13 09:37:48,2026-03-14 04:12:14,FC03,도서,충청권,로켓배송,와우회원,5,73700.0,28.9,6.9,130.8,CLS,0,0
OD100621,2026-03-04 16:24:00,2026-03-06 16:24:00,2026-03-04 16:58:06,2026-03-06 04:49:33,FC01,식품,영남권,일반배송,와우회원,5,70300.0,22.8,11.3,201.4,PartnerA,0,0
OD100726,2026-03-22 19:16:00,2026-03-23 07:16:00,2026-03-22 19:52:48,2026-03-23 07:42:49,FC01,생활용품,수도권,새벽배송,와우회원,3,135700.0,20.7,16.1,162.0,CLS,0,0
OD104217,2026-03-01 03:47:00,2026-03-02 03:47:00,2026-03-01 04:25:00,2026-03-02 01:00:03,FC03,패션,호남권,로켓배송,일반,5,48700.0,31.3,6.7,173.5,CLS,0,0
OD103300,2026-03-08 15:48:00,2026-03-10 15:48:00,2026-03-08 16:19:06,2026-03-10 02:34:28,FC01,생활용품,호남권,일반배송,와우회원,5,43900.0,20.1,11.0,127.4,CLS,0,0
OD100565,2026-03-01 18:53:00,2026-03-02 18:53:00,2026-03-01 19:32:06,2026-03-02 15:22:37,FC05,식품,영남권,로켓배송,일반,3,20900.0,26.1,13.0,141.2,PartnerA,0,0
OD104751,2026-03-30 13:07:00,2026-03-31 01:07:00,2026-03-30 14:11:42,2026-03-31 06:48:52,FC05,반려동물,영남권,새벽배송,일반,5,71800.0,46.1,18.6,212.8,PartnerA,0,0
OD102190,2026-03-12 20:11:00,2026-03-14 20:11:00,2026-03-12 21:20:12,2026-03-14 05:20:24,FC05,반려동물,충청권,일반배송,일반,8,125800.0,55.1,14.1,214.5,CLS,0,0
OD102148,2026-03-07 06:25:00,2026-03-08 06:25:00,2026-03-07 07:57:36,2026-03-08 02:10:27,FC02,식품,영남권,로켓배송,일반,5,42400.0,71.3,21.3,132.5,CLS,0,0
OD101207,2026-03-31 19:05:00,2026-04-01 19:05:00,2026-03-31 19:40:36,2026-04-01 09:54:23,FC02,beauty,수도권,로켓배송,와우회원,4,48800.0,28.1,7.5,56.7,CLS,0,0
OD100404,2026-03-15 07:43:00,2026-03-16 07:43:00,2026-03-15 08:39:36,2026-03-16 04:50:31,FC03,생활용품,호남권,로켓배송,일반,3,70700.0,24.5,32.1,108.2,PartnerA,0,0
OD103929,2026-03-26 14:55:00,2026-03-28 14:55:00,2026-03-26 15:42:54,2026-03-28 03:54:39,FC04,도서,제주권,일반배송,와우회원,6,49000.0,22.4,25.5,241.8,PartnerA,0,0
OD102935,2026-03-08 21:25:00,2026-03-10 21:25:00,2026-03-08 21:50:00,2026-03-10 06:01:21,FC01,반려동물,제주권,일반배송,와우회원,3,103200.0,13.3,11.7,311.7,CLS,0,1
OD100255,2026-03-14 20:28:00,2026-03-15 20:28:00,2026-03-14 20:57:18,2026-03-15 10:05:40,FC05,생활용품,수도권,로켓배송,일반,3,20800.0,10.5,18.8,27.3,PartnerC,0,0
OD103710,2026-03-26 13:05:00,2026-03-27 13:05:00,2026-03-26 13:46:18,2026-03-27 07:53:15,FC01,생활용품,호남권,로켓배송,와우회원,5,62600.0,30.0,11.3,215.1,CLS,0,0
OD102688,2026-03-23 20:23:00,2026-03-24 20:23:00,2026-03-23 21:34:54,2026-03-24 16:13:30,FC05,패션,호남권,로켓배송,와우회원,2,147400.0,54.0,17.9,140.2,CLS,0,0
OD100912,2026-03-09 22:20:00,2026-03-10 10:20:00,2026-03-09 23:06:12,2026-03-10 13:04:28,FC03,생활용품,호남권,새벽배송,기업,2,67000.0,33.2,13.0,158.3,CLS,0,0
OD100961,2026-03-02 15:04:00,2026-03-04 15:04:00,2026-03-02 15:35:36,2026-03-04 04:02:25,FC05,뷰티,호남권,일반배송,일반,4,90300.0,14.0,17.6,266.1,CLS,0,0
OD104981,2026-03-13 12:31:00,2026-03-14 12:31:00,2026-03-13 13:41:36,2026-03-14 04:43:23,FC01,전자기기,수도권,로켓배송,와우회원,2,364100.0,60.3,10.3,104.7,PartnerA,0,0
OD100634,2026-03-26 17:57:00,2026-03-27 05:57:00,2026-03-26 18:30:24,2026-03-27 07:05:57,FC01,반려동물,호남권,새벽배송,와우회원,2,140600.0,26.9,6.5,122.8,PartnerA,0,0
OD104425,2026-03-06 21:50:00,2026-03-07 21:50:00,2026-03-06 22:59:54,2026-03-07 15:09:48,FC04,식품,강원권,로켓배송,일반,7,84300.0,51.3,18.6,131.3,CLS,0,0
OD100720,2026-03-18 07:40:00,2026-03-20 07:40:00,2026-03-18 08:14:18,2026-03-19 13:03:14,FC01,생활용품,수도권,일반배송,와우회원,2,79800.0,21.7,12.6,51.3,CLS,0,0
OD104539,2026-03-19 10:58:00,2026-03-19 22:58:00,2026-03-19 11:58:30,2026-03-20 01:18:54,FC02,뷰티,영남권,새벽배송,일반,1,missing,33.1,27.4,130.0,CLS,0,0
OD101283,2026-03-17 00:07:00,2026-03-18 00:07:00,2026-03-17 00:38:00,2026-03-17 22:22:49,FC01,식품,충청권,로켓배송,일반,4,56800.0,18.2,12.8,211.3,CLS,1,0
OD101989,2026-03-16 09:31:00,2026-03-17 09:31:00,2026-03-16 09:55:48,2026-03-17 06:19:22,FC03,뷰티,수도권,로켓배송,일반,1,25600.0,9.3,15.5,113.0,PartnerB,0,0
OD100950,2026-03-25 18:57:00,2026-03-26 18:57:00,2026-03-25 19:25:36,2026-03-26 10:56:51,FC04,반려동물,영남권,로켓배송,와우회원,3,59900.0,16.2,12.4,125.1,CLS,0,0
OD104037,2026-03-18 15:41:00,2026-03-20 15:41:00,2026-03-18 16:26:18,2026-03-20 01:12:05,FC02,생활용품,호남권,일반배송,일반,2,58300.0,42.1,3.2,149.8,CLS,0,0
OD100893,2026-03-01 12:59:00,2026-03-02 12:59:00,2026-03-01 13:33:42,2026-03-02 10:27:47,FC03,생활용품,영남권,로켓배송,일반,4,62400.0,27.1,7.6,211.9,CLS,0,0
OD100900,2026-03-05 08:40:00,2026-03-06 08:40:00,2026-03-05 09:59:06,2026-03-06 04:06:46, FC02 ,전자기기,충청권,로켓배송,일반,1,49600.0,61.3,17.8,125.1,CLS,0,0
OD103457,2026-03-12 09:59:00,2026-03-13 09:59:00,2026-03-12 10:47:30,2026-03-13 01:52:51,FC02,전자기기,수도권,로켓배송,일반,2,79600.0,34.8,13.7,119.0,PartnerA,0,0
OD100523,2026-03-06 19:30:00,2026-03-08 19:30:00,2026-03-06 20:26:54,2026-03-08 01:05:04,FC03,반려동물,수도권,일반배송,와우회원,5,135500.0,38.6,18.3,21.8,CLS,0,0
OD100584,2026-03-10 14:55:00,2026-03-11 14:55:00,2026-03-10 15:46:12,2026-03-11 08:14:27,FC01,식품,영남권,로켓배송,기업,1,27300.0,36.0,15.2,163.6,PartnerA,0,0
OD102083,2026-03-13 11:26:00,2026-03-14 11:26:00,2026-03-13 12:17:06,2026-03-14 08:58:26,FC03,식품,제주권,로켓배송,일반,4,40500.0,42.5,8.6,319.9,CLS,0,0
OD103662,2026-03-22 13:21:00,2026-03-23 13:21:00,2026-03-22 13:52:24,2026-03-23 15:20:28,FC02,도서,호남권,로켓배송,일반,1,17600.0,12.0,19.4,119.7,CLS,1,0
OD101563,2026-03-20 09:57:00,2026-03-20 21:57:00,2026-03-20 10:49:24,2026-03-20 23:06:40, FC01 ,생활용품,수도권,새벽배송,와우회원,5,39800.0,35.3,17.1,39.3,PartnerA,0,0
OD105103,2026-03-23 18:06:00,2026-03-24 06:06:00,2026-03-23 19:11:48,2026-03-24 04:28:11,FC02,식품,충청권,새벽배송,일반,5,48100.0,55.7,10.1,111.6,CLS,0,0
OD103402,2026-03-22 17:10:00,2026-03-23 05:10:00,2026-03-22 17:40:48,2026-03-23 06:12:11,FC05,전자기기,충청권,새벽배송,일반,2,96700.0,9.9,20.9,137.4,CLS,0,0
OD100935,2026-03-03 22:10:00,2026-03-04 10:10:00,2026-03-03 22:40:12,2026-03-04 08:43:46,FC02,식품,수도권,새벽배송,와우회원,3,28800.0,19.9,10.3,48.3,CLS,0,0
OD104035,2026-03-13 00:00:00,2026-03-14 00:00:00,2026-03-13 00:57:24,2026-03-13 20:14:48,FC04,전자기기,호남권,로켓배송,와우회원,1,missing,38.7,18.7,147.6,CLS,0,0
OD104063,2026-03-18 12:20:00,2026-03-19 12:20:00,2026-03-18 13:22:30,2026-03-19 04:29:34,FC04,식품,영남권,로켓배송,일반,3,27200.0,47.0,15.5,109.6,CLS,0,0
OD101135,2026-03-15 18:35:00,2026-03-16 18:35:00,2026-03-15 19:10:48,2026-03-16 11:55:46,FC01,생활용품,수도권,로켓배송,일반,1,50100.0,15.9,19.9,101.2,CLS,0,0
OD101069,2026-03-06 11:41:00,2026-03-07 11:41:00,2026-03-06 12:08:42,2026-03-07 03:15:23,FC01,생활용품,수도권,로켓배송,와우회원,4,33200.0,21.0,6.7,64.7,PartnerA,0,0
OD104100,2026-03-19 16:22:00,2026-03-20 16:22:00,2026-03-19 17:12:54,2026-03-20 12:11:47,FC05,식품,충청권,로켓배송,와우회원,4,26800.0,29.6,21.3,88.4,PartnerC,0,0
OD104116,2026-03-14 07:08:00,2026-03-15 07:08:00,2026-03-14 07:26:48,2026-03-15 05:20:30,FC04,뷰티,호남권,로켓배송,기업,2,157200.0,14.5,4.3,140.9,CLS,0,0
OD105125,2026-03-06 14:12:00,2026-03-08 14:12:00,2026-03-06 15:08:06,2026-03-07 21:55:31,FC03,뷰티,충청권,일반배송,와우회원,2,63200.0,24.1,32.0,105.5,CLS,0,0
OD100172,2026-03-10 19:33:00,2026-03-12 19:33:00,2026-03-10 19:53:18,2026-03-12 03:56:46,FC01,패션,강원권,일반배송,일반,2,49600.0,17.2,3.1,154.8,PartnerC,0,0
OD103229,2026-03-06 07:57:00,2026-03-07 07:57:00,2026-03-06 08:31:06,2026-03-07 02:55:37,FC03,생활용품,영남권,로켓배송,일반,3,59300.0,17.4,16.7,229.1,PartnerB,0,0
OD101926,2026-03-14 10:59:00,2026-03-14 22:59:00,2026-03-14 11:58:42,2026-03-15 00:19:48,FC01,식품,영남권,새벽배송,기업,3,185700.0,52.8,6.9,146.8,CLS,1,0
OD100110,2026-03-26 15:23:00,2026-03-27 15:23:00,2026-03-26 15:57:54,,FC01,뷰티,호남권,로켓배송,기업,4,75500.0,16.9,18.0,123.7,CLS,0,0
OD100292,2026-03-06 16:02:00,2026-03-07 16:02:00,2026-03-06 16:53:42,2026-03-07 07:57:02,FC01,생활용품,호남권,로켓배송,일반,5,53800.0,39.6,12.1,133.4,CLS,0,0
OD101878,2026-03-15 12:00:00,2026-03-16 00:00:00,2026-03-15 12:43:54,2026-03-15 22:48:19,FC05,전자기기,충청권,새벽배송,일반,3,117800.0,36.4,7.5,132.1,PartnerB,0,0
OD100488,2026-03-17 20:21:00,2026-03-18 08:21:00,2026-03-17 21:01:24,2026-03-18 04:47:22,FC03,식품,수도권,새벽배송,일반,5,24200.0,21.3,19.1,89.1,CLS,0,0
OD102259,2026-03-18 17:19:00,2026-03-19 17:19:00,,2026-03-19 12:46:26,FC01,식품,영남권,로켓배송,일반,2,62400.0,11.8,7.3,184.2,PartnerB,1,0
OD103691,2026-03-07 16:02:00,2026-03-09 16:02:00,2026-03-07 16:43:24,2026-03-09 05:08:12,FC02,생활용품,영남권,일반배송,일반,2,27000.0,28.4,13.0,122.7,CLS,0,0
OD102525,2026-03-01 08:38:00,2026-03-01 20:38:00,2026-03-01 09:14:42,2026-03-01 21:19:43,FC01,식품,충청권,새벽배송,일반,2,23000.0,27.6,9.1,74.9,CLS,0,0
OD102487,2026-03-12 21:43:00,2026-03-13 09:43:00,2026-03-12 23:05:48,2026-03-13 15:14:42,FC05,식품,수도권,새벽배송,일반,3,17700.0,35.5,47.3,107.1,PartnerA,0,0
OD103517,2026-03-14 14:23:00,2026-03-15 14:23:00,2026-03-14 14:58:30,2026-03-15 07:19:18,FC03,식품,호남권,로켓배송,와우회원,3,53900.0,29.2,6.3,125.9,PartnerC,0,0
OD103132,2026-03-22 10:37:00,2026-03-23 10:37:00,2026-03-22 11:18:42,2026-03-23 08:20:22,FC01,식품,충청권,로켓배송,일반,2,30300.0,21.6,,196.1,PartnerA,0,0
OD100501,2026-03-04 06:35:00,2026-03-05 06:35:00,2026-03-04 06:54:12,2026-03-05 03:29:38,FC02,뷰티,강원권,로켓배송,와우회원,3,101500.0,14.3,4.9,182.6,CLS,0,0
OD101034,2026-03-18 06:04:00,2026-03-20 06:04:00,2026-03-18 06:54:18,2026-03-19 13:50:28,FC03,식품,영남권,일반배송,와우회원,7,23800.0,34.9,15.4,116.4,CLS,0,0
